#Data tag : 19v3 , Norm tag: composite
+-------------+-------------------+------+----------------------+----------------+---------------+
| run:fill    | time              | ncms | hltpath              | delivered(/fb) | recorded(/fb) |
| 305440:6318 | 10/23/17 10:50:33 | 266  | HLT_DiPFJetAve140_v9  | 0.000061597    | 0.000055502   |
| 305441:6318 | 10/23/17 12:36:13 | 121  | HLT_DiPFJetAve140_v9  | 0.000025390    | 0.000024410   |
| 305516:6323 | 10/23/17 23:42:58 | 552  | HLT_DiPFJetAve140_v9  | 0.000097987    | 0.000089544   |
| 305517:6323 | 10/24/17 03:42:14 | 163  | HLT_DiPFJetAve140_v9  | 0.000023911    | 0.000016115   |
| 305518:6323 | 10/24/17 04:48:59 | 1134 | HLT_DiPFJetAve140_v9  | 0.000181237    | 0.000174572   |
| 305586:6324 | 10/24/17 17:46:56 | 531  | HLT_DiPFJetAve140_v9  | 0.000117572    | 0.000111209   |
| 305589:6324 | 10/24/17 22:47:21 | 691  | HLT_DiPFJetAve140_v9  | 0.000115826    | 0.000110889   |
| 305590:6324 | 10/25/17 03:17:26 | 1004 | HLT_DiPFJetAve140_v9  | 0.000156324    | 0.000152388   |
| 305636:6325 | 10/25/17 13:27:50 | 2326 | HLT_DiPFJetAve140_v9  | 0.000397372    | 0.000381332   |
| 305766:6337 | 10/27/17 04:37:33 | 847  | HLT_DiPFJetAve140_v9  | 0.000171581    | 0.000163368   |
| 305809:6341 | 10/27/17 23:20:38 | 142  | HLT_DiPFJetAve140_v9  | 0.000032587    | 0.000030635   |
| 305814:6343 | 10/28/17 06:17:08 | 1823 | HLT_DiPFJetAve140_v9  | 0.000326988    | 0.000312149   |
| 305821:6344 | 10/28/17 20:29:22 | 772  | HLT_DiPFJetAve140_v9  | 0.000152120    | 0.000143643   |
| 305832:6346 | 10/29/17 11:22:50 | 180  | HLT_DiPFJetAve140_v9  | 0.000041840    | 0.000038681   |
| 305840:6346 | 10/29/17 15:39:01 | 1141 | HLT_DiPFJetAve140_v9  | 0.000182349    | 0.000175002   |
| 305842:6346 | 10/29/17 23:07:26 | 862  | HLT_DiPFJetAve140_v9  | 0.000136545    | 0.000133072   |
| 305862:6347 | 10/30/17 11:28:42 | 625  | HLT_DiPFJetAve140_v9  | 0.000136160    | 0.000129557   |
| 305898:6348 | 10/30/17 20:22:11 | 711  | HLT_DiPFJetAve140_v9  | 0.000151037    | 0.000144566   |
| 305902:6349 | 10/31/17 04:27:05 | 469  | HLT_DiPFJetAve140_v9  | 0.000107806    | 0.000102897   |
| 305967:6351 | 10/31/17 16:08:26 | 32   | HLT_DiPFJetAve140_v9  | 0.000007416    | 0.000007005   |
+-------------+-------------------+------+-----------------------+----------------+---------------+
#Summary: 
+-----------------------+-------+------+-------+-------------------+------------------+
| hltpath               | nfill | nrun | ncms  | totdelivered(/fb) | totrecorded(/fb) |
+-----------------------+-------+------+-------+-------------------+------------------+
| HLT_DiPFJetAve140_v10 | 6     | 27   | 14589 | 0.002589935       | 0.002475802      |
| HLT_DiPFJetAve140_v11 | 2     | 13   | 4469  | 0.000776214       | 0.000747207      |
| HLT_DiPFJetAve140_v8  | 18    | 47   | 19043 | 0.003239789       | 0.002977518      |
| HLT_DiPFJetAve140_v9  | 67    | 144  | 90815 | 0.014354659       | 0.013745326      |
+-----------------------+-------+------+-------+-------------------+------------------+
#Sum delivered : 0.020960597
#Sum recorded : 0.019945853

#Check JSON:
#(run,ls) in json but not in results: [(306454, 98), (306454, 99), (306454, 100), (306454, 101), (306455, 7), (306455, 8), (306455, 9), (306455, 10), (306455, 11), (306456, 785), (306456, 786), (306456, 787), (306457, 29), (306457, 30), (306457, 31), (306458, 265), (306458, 266), (306458, 267), (306458, 268), (306459, 2275), (306460, 65), (306460, 66), (306460, 67), (306460, 68), (306460, 69), (306460, 70), (306460, 71), (306460, 72), (306460, 73)]
#Data tag : 19v3 , Norm tag: composite
+-------------+-------------------+------+-----------------------+----------------+---------------+
| run:fill    | time              | ncms | hltpath               | delivered(/fb) | recorded(/fb) |
+-------------+-------------------+------+-----------------------+----------------+---------------+
| 306029:6355 | 11/01/17 18:28:41 | 32   | HLT_DiPFJetAve200_v10 | 0.000031868    | 0.000026164   |
| 306030:6355 | 11/01/17 18:42:20 | 110  | HLT_DiPFJetAve200_v10 | 0.000109603    | 0.000099908   |
| 306036:6356 | 11/01/17 22:43:47 | 4    | HLT_DiPFJetAve200_v10 | 0.000003989    | 0.000000208   |
| 306037:6356 | 11/01/17 22:46:26 | 44   | HLT_DiPFJetAve200_v10 | 0.000043917    | 0.000034877   |
| 306038:6356 | 11/01/17 23:06:46 | 138  | HLT_DiPFJetAve200_v10 | 0.000137619    | 0.000126177   |
| 306041:6356 | 11/02/17 00:07:18 | 320  | HLT_DiPFJetAve200_v10 | 0.000310691    | 0.000288839   |
| 306042:6356 | 11/02/17 02:14:22 | 365  | HLT_DiPFJetAve200_v10 | 0.000431584    | 0.000408032   |
| 306048:6356 | 11/02/17 04:39:06 | 136  | HLT_DiPFJetAve200_v10 | 0.000107703    | 0.000100114   |
| 306049:6356 | 11/02/17 05:33:33 | 358  | HLT_DiPFJetAve200_v10 | 0.000302303    | 0.000288597   |
| 306051:6356 | 11/02/17 08:00:13 | 415  | HLT_DiPFJetAve200_v10 | 0.000359274    | 0.000349210   |
| 306091:6358 | 11/02/17 18:43:55 | 198  | HLT_DiPFJetAve200_v10 | 0.000195571    | 0.000180657   |
| 306092:6358 | 11/02/17 20:04:27 | 972  | HLT_DiPFJetAve200_v10 | 0.000901344    | 0.000844040   |
| 306095:6358 | 11/03/17 02:42:56 | 300  | HLT_DiPFJetAve200_v10 | 0.000272824    | 0.000265759   |
| 306121:6360 | 11/03/17 13:15:57 | 91   | HLT_DiPFJetAve200_v10 | 0.000090740    | 0.000081916   |
| 306122:6360 | 11/03/17 13:53:17 | 127  | HLT_DiPFJetAve200_v10 | 0.000126677    | 0.000116103   |
| 306125:6360 | 11/03/17 14:46:12 | 2964 | HLT_DiPFJetAve200_v10 | 0.002771143    | 0.002682974   |
| 306126:6360 | 11/04/17 10:14:24 | 497  | HLT_DiPFJetAve200_v10 | 0.000443846    | 0.000434464   |
| 306134:6362 | 11/04/17 17:39:47 | 24   | HLT_DiPFJetAve200_v10 | 0.000023930    | 0.000019878   |
| 306135:6362 | 11/04/17 17:52:01 | 1095 | HLT_DiPFJetAve200_v10 | 0.001164433    | 0.001095157   |
| 306138:6362 | 11/05/17 01:32:21 | 1298 | HLT_DiPFJetAve200_v10 | 0.001174799    | 0.001139250   |
| 306139:6362 | 11/05/17 10:17:58 | 1112 | HLT_DiPFJetAve200_v10 | 0.001245323    | 0.001222527   |
| 306153:6364 | 11/06/17 02:35:56 | 83   | HLT_DiPFJetAve200_v10 | 0.000082705    | 0.000075530   |
| 306154:6364 | 11/06/17 03:10:19 | 1213 | HLT_DiPFJetAve200_v10 | 0.001236858    | 0.001146396   |
| 306155:6364 | 11/06/17 11:12:05 | 1440 | HLT_DiPFJetAve200_v10 | 0.001321991    | 0.001288809   |
| 306169:6364 | 11/06/17 21:43:34 | 735  | HLT_DiPFJetAve200_v10 | 0.000832163    | 0.000806791   |
| 306170:6364 | 11/07/17 02:33:04 | 15   | HLT_DiPFJetAve200_v10 | 0.000020205    | 0.000018921   |
| 306171:6364 | 11/07/17 02:41:35 | 503  | HLT_DiPFJetAve200_v10 | 0.000595735    | 0.000585991   |
| 306418:6370 | 11/09/17 02:11:31 | 66   | HLT_DiPFJetAve200_v11 | 0.000065638    | 0.000059368   |
| 306419:6370 | 11/09/17 02:41:06 | 58   | HLT_DiPFJetAve200_v11 | 0.000057531    | 0.000052639   |
| 306420:6370 | 11/09/17 03:06:38 | 108  | HLT_DiPFJetAve200_v11 | 0.000106458    | 0.000097775   |
| 306422:6370 | 11/09/17 04:30:37 | 115  | HLT_DiPFJetAve200_v11 | 0.000122544    | 0.000115616   |
| 306423:6370 | 11/09/17 05:16:28 | 323  | HLT_DiPFJetAve200_v11 | 0.000356279    | 0.000336569   |
| 306432:6370 | 11/09/17 08:44:06 | 339  | HLT_DiPFJetAve200_v11 | 0.000170472    | 0.000166397   |
| 306454:6371 | 11/09/17 14:18:49 | 85   | HLT_DiPFJetAve200_v11 | 0.000084269    | 0.000076718   |
| 306455:6371 | 11/09/17 14:53:13 | 6    | HLT_DiPFJetAve200_v11 | 0.000005999    | 0.000004634   |
| 306456:6371 | 11/09/17 14:58:09 | 783  | HLT_DiPFJetAve200_v11 | 0.000849907    | 0.000812896   |
| 306457:6371 | 11/09/17 20:03:47 | 28   | HLT_DiPFJetAve200_v11 | 0.000036094    | 0.000033433   |
| 306458:6371 | 11/09/17 20:15:39 | 221  | HLT_DiPFJetAve200_v11 | 0.000176908    | 0.000170212   |
| 306459:6371 | 11/09/17 22:00:10 | 2273 | HLT_DiPFJetAve200_v11 | 0.002223018    | 0.002173909   |
| 306460:6371 | 11/10/17 12:48:13 | 64   | HLT_DiPFJetAve200_v11 | 0.000064440    | 0.000062043   |
| 302026:6147 | 08/30/17 06:49:09 | 30   | HLT_DiPFJetAve200_v8  | 0.000013403    | 0.000011928   |
| 302029:6147 | 08/30/17 07:16:38 | 92   | HLT_DiPFJetAve200_v8  | 0.000047728    | 0.000039183   |
| 302031:6147 | 08/30/17 08:08:29 | 814  | HLT_DiPFJetAve200_v8  | 0.000475691    | 0.000455729   |
| 302033:6147 | 08/30/17 13:34:23 | 41   | HLT_DiPFJetAve200_v8  | 0.000030934    | 0.000028495   |
| 302034:6147 | 08/30/17 13:54:42 | 12   | HLT_DiPFJetAve200_v8  | 0.000008995    | 0.000002686   |
| 302037:6147 | 08/30/17 14:25:38 | 2    | HLT_DiPFJetAve200_v8  | 0.000001456    | 0.000000336   |
| 302038:6147 | 08/30/17 14:31:57 | 1    | HLT_DiPFJetAve200_v8  | 0.000000723    | 0.000000050   |
| 302040:6147 | 08/30/17 14:35:43 | 168  | HLT_DiPFJetAve200_v8  | 0.000119069    | 0.000116416   |
| 302041:6147 | 08/30/17 15:44:00 | 65   | HLT_DiPFJetAve200_v8  | 0.000043932    | 0.000042990   |
| 302042:6147 | 08/30/17 16:12:11 | 516  | HLT_DiPFJetAve200_v8  | 0.000312033    | 0.000305464   |
| 302043:6147 | 08/30/17 19:35:17 | 228  | HLT_DiPFJetAve200_v8  | 0.000129026    | 0.000126475   |
| 302131:6152 | 08/31/17 12:32:49 | 873  | HLT_DiPFJetAve200_v8  | 0.000560254    | 0.000548139   |
| 302159:6155 | 09/01/17 00:37:45 | 108  | HLT_DiPFJetAve200_v8  | 0.000062931    | 0.000059543   |
| 302163:6156 | 09/01/17 03:33:23 | 1189 | HLT_DiPFJetAve200_v8  | 0.000725669    | 0.000701381   |
| 302165:6156 | 09/01/17 11:25:29 | 80   | HLT_DiPFJetAve200_v8  | 0.000040220    | 0.000038278   |
| 302166:6156 | 09/01/17 11:58:48 | 16   | HLT_DiPFJetAve200_v8  | 0.000008574    | 0.000008438   |
| 302225:6158 | 09/01/17 18:41:42 | 868  | HLT_DiPFJetAve200_v8  | 0.000515754    | 0.000504476   |
| 302228:6159 | 09/02/17 03:31:11 | 234  | HLT_DiPFJetAve200_v8  | 0.000143917    | 0.000138519   |
| 302229:6159 | 09/02/17 05:05:33 | 457  | HLT_DiPFJetAve200_v8  | 0.000256339    | 0.000250262   |
| 302240:6160 | 09/02/17 10:53:49 | 960  | HLT_DiPFJetAve200_v8  | 0.000597960    | 0.000585416   |
| 302262:6161 | 09/03/17 03:32:01 | 428  | HLT_DiPFJetAve200_v8  | 0.000241368    | 0.000232481   |
| 302263:6161 | 09/03/17 06:21:33 | 1250 | HLT_DiPFJetAve200_v8  | 0.000787927    | 0.000771638   |
| 302277:6165 | 09/03/17 22:44:53 | 372  | HLT_DiPFJetAve200_v8  | 0.000205057    | 0.000199115   |
| 302279:6165 | 09/04/17 07:35:57 | 70   | HLT_DiPFJetAve200_v8  | 0.000057086    | 0.000053104   |
| 302280:6165 | 09/04/17 08:06:51 | 152  | HLT_DiPFJetAve200_v8  | 0.000142320    | 0.000140127   |
| 302322:6167 | 09/04/17 17:43:03 | 838  | HLT_DiPFJetAve200_v8  | 0.000532884    | 0.000520127   |
| 302328:6168 | 09/05/17 01:49:04 | 681  | HLT_DiPFJetAve200_v8  | 0.000405448    | 0.000394127   |
| 302337:6169 | 09/05/17 09:16:54 | 127  | HLT_DiPFJetAve200_v8  | 0.000063918    | 0.000059255   |
| 302342:6169 | 09/05/17 10:22:40 | 54   | HLT_DiPFJetAve200_v8  | 0.000033952    | 0.000025679   |
| 302343:6169 | 09/05/17 10:52:16 | 97   | HLT_DiPFJetAve200_v8  | 0.000058782    | 0.000056734   |
| 302344:6169 | 09/05/17 11:33:14 | 480  | HLT_DiPFJetAve200_v8  | 0.000261042    | 0.000254808   |
| 302350:6169 | 09/05/17 15:02:18 | 136  | HLT_DiPFJetAve200_v8  | 0.000093073    | 0.000091628   |
| 302388:6170 | 09/05/17 18:47:02 | 685  | HLT_DiPFJetAve200_v8  | 0.000361647    | 0.000350008   |
| 302392:6171 | 09/06/17 01:57:37 | 355  | HLT_DiPFJetAve200_v8  | 0.000202817    | 0.000192082   |
| 302393:6171 | 09/06/17 04:19:09 | 887  | HLT_DiPFJetAve200_v8  | 0.000488360    | 0.000478243   |
| 302448:6174 | 09/06/17 20:48:45 | 1898 | HLT_DiPFJetAve200_v8  | 0.001132294    | 0.001105816   |
| 302472:6175 | 09/07/17 11:26:58 | 781  | HLT_DiPFJetAve200_v8  | 0.000412945    | 0.000396791   |
| 302473:6175 | 09/07/17 16:32:57 | 368  | HLT_DiPFJetAve200_v8  | 0.000229720    | 0.000223622   |
| 302474:6175 | 09/07/17 19:17:17 | 305  | HLT_DiPFJetAve200_v8  | 0.000168626    | 0.000160790   |
| 302475:6175 | 09/07/17 21:17:58 | 2    | HLT_DiPFJetAve200_v8  | 0.000003152    | 0.000001106   |
| 302476:6175 | 09/07/17 21:22:33 | 259  | HLT_DiPFJetAve200_v8  | 0.000171031    | 0.000166855   |
| 302479:6176 | 09/08/17 01:19:43 | 309  | HLT_DiPFJetAve200_v8  | 0.000178588    | 0.000170554   |
| 302484:6177 | 09/08/17 06:07:18 | 169  | HLT_DiPFJetAve200_v8  | 0.000097417    | 0.000091224   |
| 302485:6177 | 09/08/17 07:17:25 | 922  | HLT_DiPFJetAve200_v8  | 0.000528140    | 0.000510338   |
| 302492:6177 | 09/08/17 13:49:02 | 44   | HLT_DiPFJetAve200_v8  | 0.000025841    | 0.000025139   |
| 302493:6177 | 09/08/17 14:09:59 | 2    | HLT_DiPFJetAve200_v8  | 0.000313803    | 0.000141710   |
| 302494:6177 | 09/08/17 14:13:24 | 618  | HLT_DiPFJetAve200_v8  | 0.000438638    | 0.000428888   |
| 302509:6179 | 09/08/17 23:12:14 | 20   | HLT_DiPFJetAve200_v9  | 0.000010733    | 0.000010390   |
| 302513:6180 | 09/09/17 02:18:36 | 53   | HLT_DiPFJetAve200_v9  | 0.000027562    | 0.000025422   |
| 302522:6182 | 09/09/17 07:21:36 | 12   | HLT_DiPFJetAve200_v9  | 0.000006001    | 0.000001304   |
| 302523:6182 | 09/09/17 07:29:07 | 54   | HLT_DiPFJetAve200_v9  | 0.000032393    | 0.000027560   |
| 302525:6182 | 09/09/17 07:58:46 | 702  | HLT_DiPFJetAve200_v9  | 0.000375014    | 0.000361152   |
| 302526:6182 | 09/09/17 13:00:58 | 582  | HLT_DiPFJetAve200_v9  | 0.000335121    | 0.000327057   |
| 302548:6185 | 09/10/17 01:59:07 | 81   | HLT_DiPFJetAve200_v9  | 0.000043999    | 0.000039423   |
| 302551:6185 | 09/10/17 02:41:42 | 6    | HLT_DiPFJetAve200_v9  | 0.000010126    | 0.000000800   |
| 302553:6185 | 09/10/17 02:50:55 | 187  | HLT_DiPFJetAve200_v9  | 0.000099640    | 0.000094966   |
| 302554:6185 | 09/10/17 04:05:18 | 3    | HLT_DiPFJetAve200_v9  | 0.000004581    | 0.000000703   |
| 302555:6185 | 09/10/17 04:09:27 | 11   | HLT_DiPFJetAve200_v9  | 0.000005580    | 0.000004896   |
| 302563:6186 | 09/10/17 07:12:18 | 7    | HLT_DiPFJetAve200_v9  | 0.000003124    | 0.000000667   |
| 302565:6186 | 09/10/17 07:21:03 | 3    | HLT_DiPFJetAve200_v9  | 0.000005365    | 0.000001149   |
| 302572:6186 | 09/10/17 08:51:54 | 281  | HLT_DiPFJetAve200_v9  | 0.000143006    | 0.000137860   |
| 302573:6186 | 09/10/17 10:44:44 | 1249 | HLT_DiPFJetAve200_v9  | 0.000748348    | 0.000731414   |
| 302596:6189 | 09/11/17 03:28:46 | 920  | HLT_DiPFJetAve200_v9  | 0.000525146    | 0.000507958   |
| 302597:6189 | 09/11/17 09:35:10 | 1054 | HLT_DiPFJetAve200_v9  | 0.000659022    | 0.000646010   |
| 302634:6191 | 09/12/17 01:21:56 | 582  | HLT_DiPFJetAve200_v9  | 0.000314370    | 0.000298435   |
| 302635:6191 | 09/12/17 05:18:01 | 1252 | HLT_DiPFJetAve200_v9  | 0.000763143    | 0.000742642   |
| 302651:6192 | 09/12/17 16:37:00 | 146  | HLT_DiPFJetAve200_v9  | 0.000085328    | 0.000077014   |
| 302654:6192 | 09/12/17 17:38:00 | 317  | HLT_DiPFJetAve200_v9  | 0.000168206    | 0.000164019   |
| 302661:6193 | 09/12/17 22:27:07 | 67   | HLT_DiPFJetAve200_v9  | 0.000036303    | 0.000024270   |
| 302663:6193 | 09/12/17 23:00:30 | 706  | HLT_DiPFJetAve200_v9  | 0.000550377    | 0.000536640   |
| 303825:6239 | 09/24/17 07:38:22 | 180  | HLT_DiPFJetAve200_v9  | 0.000110141    | 0.000108055   |
| 303832:6240 | 09/24/17 11:12:03 | 1857 | HLT_DiPFJetAve200_v9  | 0.001044464    | 0.001016231   |
| 303838:6241 | 09/25/17 01:48:14 | 1963 | HLT_DiPFJetAve200_v9  | 0.001149311    | 0.001114391   |
| 303885:6243 | 09/25/17 19:09:18 | 1993 | HLT_DiPFJetAve200_v9  | 0.001149431    | 0.001108441   |
| 303948:6245 | 09/26/17 12:47:20 | 1624 | HLT_DiPFJetAve200_v9  | 0.000943924    | 0.000907517   |
| 303998:6247 | 09/27/17 07:04:50 | 262  | HLT_DiPFJetAve200_v9  | 0.000169672    | 0.000156030   |
| 303999:6247 | 09/27/17 08:51:42 | 747  | HLT_DiPFJetAve200_v9  | 0.000424859    | 0.000408372   |
| 304000:6247 | 09/27/17 13:43:21 | 56   | HLT_DiPFJetAve200_v9  | 0.000027831    | 0.000027293   |
| 304062:6252 | 09/27/17 20:37:25 | 1961 | HLT_DiPFJetAve200_v9  | 0.001153935    | 0.001115753   |
| 304119:6253 | 09/28/17 12:28:48 | 72   | HLT_DiPFJetAve200_v9  | 0.000039253    | 0.000034995   |
| 304120:6253 | 09/28/17 13:00:38 | 252  | HLT_DiPFJetAve200_v9  | 0.000163442    | 0.000152479   |
| 304125:6253 | 09/28/17 14:40:12 | 1769 | HLT_DiPFJetAve200_v9  | 0.001052648    | 0.001026681   |
| 304144:6255 | 09/29/17 05:27:56 | 2580 | HLT_DiPFJetAve200_v9  | 0.001538945    | 0.001485365   |
| 304158:6258 | 09/30/17 06:34:02 | 1922 | HLT_DiPFJetAve200_v9  | 0.001308571    | 0.001267990   |
| 304169:6259 | 09/30/17 22:12:01 | 1666 | HLT_DiPFJetAve200_v9  | 0.001304974    | 0.001265559   |
| 304170:6259 | 10/01/17 09:08:28 | 620  | HLT_DiPFJetAve200_v9  | 0.000856410    | 0.000840292   |
| 304199:6261 | 10/01/17 18:52:32 | 5    | HLT_DiPFJetAve200_v9  | 0.000003153    | 0.000000118   |
| 304200:6261 | 10/01/17 18:55:56 | 321  | HLT_DiPFJetAve200_v9  | 0.000211667    | 0.000200737   |
| 304204:6262 | 10/01/17 23:41:28 | 553  | HLT_DiPFJetAve200_v9  | 0.000324232    | 0.000304966   |
| 304209:6263 | 10/02/17 05:33:50 | 405  | HLT_DiPFJetAve200_v9  | 0.000261350    | 0.000240728   |
| 304291:6266 | 10/02/17 17:40:12 | 22   | HLT_DiPFJetAve200_v9  | 0.000009701    | 0.000005621   |
| 304292:6266 | 10/02/17 17:51:42 | 1753 | HLT_DiPFJetAve200_v9  | 0.000990310    | 0.000944414   |
| 304333:6268 | 10/03/17 11:50:16 | 1580 | HLT_DiPFJetAve200_v9  | 0.000871719    | 0.000838512   |
| 304354:6269 | 10/04/17 03:17:59 | 214  | HLT_DiPFJetAve200_v9  | 0.000103354    | 0.000097506   |
| 304366:6271 | 10/04/17 09:20:21 | 1819 | HLT_DiPFJetAve200_v9  | 0.001015513    | 0.000979213   |
| 304446:6272 | 10/05/17 00:46:48 | 55   | HLT_DiPFJetAve200_v9  | 0.000027879    | 0.000023987   |
| 304447:6272 | 10/05/17 01:17:36 | 1639 | HLT_DiPFJetAve200_v9  | 0.001023175    | 0.000980388   |
| 304451:6272 | 10/05/17 12:15:05 | 54   | HLT_DiPFJetAve200_v9  | 0.000043746    | 0.000041198   |
| 304505:6275 | 10/05/17 18:53:15 | 26   | HLT_DiPFJetAve200_v9  | 0.000013083    | 0.000011017   |
| 304506:6275 | 10/05/17 19:04:50 | 370  | HLT_DiPFJetAve200_v9  | 0.000178036    | 0.000170765   |
| 304507:6275 | 10/05/17 21:32:15 | 235  | HLT_DiPFJetAve200_v9  | 0.000135970    | 0.000099365   |
| 304508:6275 | 10/05/17 23:07:03 | 1324 | HLT_DiPFJetAve200_v9  | 0.000761549    | 0.000742679   |
| 304562:6276 | 10/06/17 12:30:33 | 794  | HLT_DiPFJetAve200_v9  | 0.000638177    | 0.000593107   |
| 304616:6278 | 10/06/17 22:15:30 | 942  | HLT_DiPFJetAve200_v9  | 0.000523329    | 0.000496109   |
| 304625:6279 | 10/07/17 07:35:53 | 462  | HLT_DiPFJetAve200_v9  | 0.000232695    | 0.000204924   |
| 304626:6279 | 10/07/17 10:38:44 | 8    | HLT_DiPFJetAve200_v9  | 0.000004220    | 0.000003860   |
| 304654:6283 | 10/08/17 01:25:39 | 645  | HLT_DiPFJetAve200_v9  | 0.000345201    | 0.000286328   |
| 304655:6283 | 10/08/17 05:39:51 | 1194 | HLT_DiPFJetAve200_v9  | 0.000695870    | 0.000671469   |
| 304661:6284 | 10/08/17 15:49:49 | 142  | HLT_DiPFJetAve200_v9  | 0.000070078    | 0.000065948   |
| 304662:6284 | 10/08/17 17:02:49 | 147  | HLT_DiPFJetAve200_v9  | 0.000070560    | 0.000064684   |
| 304663:6284 | 10/08/17 18:03:25 | 689  | HLT_DiPFJetAve200_v9  | 0.000408747    | 0.000390905   |
| 304671:6285 | 10/09/17 00:42:58 | 1139 | HLT_DiPFJetAve200_v9  | 0.000630861    | 0.000598788   |
| 304672:6285 | 10/09/17 08:09:10 | 60   | HLT_DiPFJetAve200_v9  | 0.000031932    | 0.000031200   |
| 304737:6287 | 10/09/17 19:53:10 | 75   | HLT_DiPFJetAve200_v9  | 0.000038054    | 0.000035383   |
| 304738:6287 | 10/09/17 20:24:42 | 1677 | HLT_DiPFJetAve200_v9  | 0.000985913    | 0.000948864   |
| 304739:6287 | 10/10/17 07:20:18 | 11   | HLT_DiPFJetAve200_v9  | 0.000009611    | 0.000008616   |
| 304740:6287 | 10/10/17 07:25:27 | 278  | HLT_DiPFJetAve200_v9  | 0.000226717    | 0.000221401   |
| 304776:6288 | 10/10/17 12:08:18 | 41   | HLT_DiPFJetAve200_v9  | 0.000020196    | 0.000013391   |
| 304777:6288 | 10/10/17 12:27:41 | 497  | HLT_DiPFJetAve200_v9  | 0.000245721    | 0.000233984   |
| 304778:6288 | 10/10/17 15:47:07 | 1297 | HLT_DiPFJetAve200_v9  | 0.000765745    | 0.000744806   |
| 304797:6291 | 10/11/17 07:04:09 | 2910 | HLT_DiPFJetAve200_v9  | 0.001727838    | 0.001673399   |
| 305044:6297 | 10/13/17 21:00:45 | 218  | HLT_DiPFJetAve200_v9  | 0.000114935    | 0.000107840   |
| 305045:6297 | 10/13/17 23:11:07 | 873  | HLT_DiPFJetAve200_v9  | 0.000669083    | 0.000640615   |
| 305046:6297 | 10/14/17 04:51:45 | 683  | HLT_DiPFJetAve200_v9  | 0.000530580    | 0.000516864   |
| 305059:6298 | 10/14/17 11:45:00 | 510  | HLT_DiPFJetAve200_v9  | 0.000247264    | 0.000225795   |
| 305062:6298 | 10/14/17 15:13:17 | 5    | HLT_DiPFJetAve200_v9  | 0.000004811    | 0.000003730   |
| 305063:6298 | 10/14/17 15:18:15 | 35   | HLT_DiPFJetAve200_v9  | 0.000016962    | 0.000013987   |
| 305064:6298 | 10/14/17 15:34:27 | 2045 | HLT_DiPFJetAve200_v9  | 0.001212282    | 0.001179625   |
| 305081:6300 | 10/15/17 09:05:35 | 1056 | HLT_DiPFJetAve200_v9  | 0.000603700    | 0.000569960   |
| 305112:6303 | 10/15/17 23:07:00 | 1455 | HLT_DiPFJetAve200_v9  | 0.000845422    | 0.000808948   |
| 305113:6303 | 10/16/17 08:40:46 | 59   | HLT_DiPFJetAve200_v9  | 0.000029238    | 0.000028028   |
| 305114:6303 | 10/16/17 09:05:22 | 526  | HLT_DiPFJetAve200_v9  | 0.000316620    | 0.000308913   |
| 305178:6304 | 10/16/17 17:19:50 | 53   | HLT_DiPFJetAve200_v9  | 0.000026380    | 0.000024545   |
| 305179:6304 | 10/16/17 17:41:42 | 17   | HLT_DiPFJetAve200_v9  | 0.000008462    | 0.000005509   |
| 305180:6304 | 10/16/17 17:50:42 | 5    | HLT_DiPFJetAve200_v9  | 0.000004940    | 0.000001586   |
| 305181:6304 | 10/16/17 17:55:03 | 7    | HLT_DiPFJetAve200_v9  | 0.000007045    | 0.000001673   |
| 305182:6304 | 10/16/17 18:00:34 | 5    | HLT_DiPFJetAve200_v9  | 0.000004968    | 0.000002718   |
| 305183:6304 | 10/16/17 18:04:56 | 232  | HLT_DiPFJetAve200_v9  | 0.000115229    | 0.000110457   |
| 305184:6304 | 10/16/17 19:50:14 | 8    | HLT_DiPFJetAve200_v9  | 0.000007849    | 0.000000296   |
| 305186:6304 | 10/16/17 19:58:49 | 415  | HLT_DiPFJetAve200_v9  | 0.000228530    | 0.000218538   |
| 305188:6304 | 10/16/17 23:07:05 | 1002 | HLT_DiPFJetAve200_v9  | 0.001434425    | 0.001391165   |
| 305202:6305 | 10/17/17 08:18:29 | 648  | HLT_DiPFJetAve200_v9  | 0.000328211    | 0.000308946   |
| 305204:6305 | 10/17/17 13:20:31 | 1229 | HLT_DiPFJetAve200_v9  | 0.000698186    | 0.000676869   |
| 305207:6306 | 10/17/17 23:34:03 | 1026 | HLT_DiPFJetAve200_v9  | 0.000547005    | 0.000524694   |
| 305208:6306 | 10/18/17 06:15:41 | 372  | HLT_DiPFJetAve200_v9  | 0.000222063    | 0.000212964   |
